name,type,company_id,company_name,registration_date,status
HARNJONG ONG EK IAM,Directors,C 31046,AMARANTH LIMITED,"Feb 28, 2003",
HARNJONG ONG EK IAM,Judicial Representatives,C 31046,AMARANTH LIMITED,"Feb 28, 2003",
