name,type,company_id,company_name,registration_date,status
ISABEL JOSE DOS SANTOS,Shareholders,C 58151,ATHOL LIMITED,"Nov 08, 2012",
MARIA DE LURDES SARAIVA RODRIGUES,Secretaries,C 74129,Arias Ltd.,"Feb 09, 2016",
