name,type,company_id,company_name,registration_date,status
DON JA SONG,Legal Representatives,C 62786,BBLS ENERGY LIMITED,"Nov 25, 2013",
DON JA SONG,Directors,C 62786,BBLS ENERGY LIMITED,"Nov 25, 2013",
DON JA SONG,Judicial Representatives,C 62786,BBLS ENERGY LIMITED,"Nov 25, 2013",
SANGMI PARK,Shareholders,C 63620,BODY N. SEOUL LTD,"Jan 24, 2014",
SANGMI PARK,Secretaries,C 63620,BODY N. SEOUL LTD,"Jan 24, 2014",
